TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6
50.0,H,12629,362.5554884999665,146.0,visa,224.0,debit
250.0,R,12133,111.0,150.0,mastercard,129.0,credit
26.95,W,2542,321.0,150.0,visa,226.0,debit
50.0,H,3475,555.0,150.0,visa,199.27889697943476,debit
100.0,W,3097,555.0,150.0,visa,226.0,debit
41.0,W,9500,321.0,150.0,visa,226.0,debit
39.0,W,7919,194.0,150.0,mastercard,166.0,debit
90.0,W,8474,490.0,150.0,visa,226.0,debit
117.0,W,9500,321.0,150.0,visa,226.0,debit
60.0,W,4336,555.0,150.0,visa,226.0,debit
222.0,W,5789,555.0,150.0,visa,226.0,debit
50.0,W,8322,225.0,150.0,mastercard,224.0,debit
50.0,H,1804,161.0,150.0,mastercard,117.0,debit
108.95,W,7078,479.0,150.0,visa,226.0,debit
29.0,W,7919,194.0,150.0,mastercard,166.0,debit
97.0,W,3717,555.0,150.0,visa,226.0,debit
59.0,W,7664,490.0,150.0,visa,226.0,debit
50.0,H,10616,583.0,150.0,visa,226.0,credit
100.0,W,9112,250.0,150.0,visa,226.0,debit
67.95,W,7919,194.0,150.0,mastercard,166.0,debit
40.0,H,6019,583.0,150.0,visa,226.0,credit
107.95,W,5182,275.0,150.0,mastercard,224.0,debit
81.627,C,1129,459.0,185.0,mastercard,224.0,credit
127.728,C,5977,555.0,135.0,mastercard,224.0,debit
117.0,W,2455,321.0,150.0,visa,226.0,credit
22.476,C,1085,500.0,185.0,mastercard,219.0,credit
39.0,W,18132,567.0,150.0,mastercard,117.0,debit
420.0,W,7585,553.0,150.0,visa,226.0,credit
36.95,W,17188,321.0,150.0,visa,226.0,debit
108.95,W,15185,332.0,150.0,visa,226.0,debit
21.449,C,15885,545.0,185.0,visa,138.0,debit
150.0,R,16659,170.0,150.0,visa,226.0,credit
50.0,H,12695,490.0,150.0,visa,226.0,debit
50.0,S,16659,170.0,150.0,visa,226.0,credit
171.0,W,4141,404.0,150.0,mastercard,102.0,credit
59.0,W,15497,490.0,150.0,visa,226.0,debit
171.0,W,6816,464.0,150.0,visa,226.0,debit
15.225999999999999,C,9026,545.0,185.0,visa,137.0,credit
77.0,W,7919,194.0,150.0,mastercard,166.0,debit
108.5,W,17523,443.0,150.0,mastercard,137.0,debit
22.839000000000002,C,4461,375.0,185.0,mastercard,224.0,debit
25.95,W,9237,555.0,150.0,visa,226.0,debit
20.0,S,6054,327.0,150.0,discover,223.0,credit
100.0,R,12235,478.0,150.0,visa,226.0,credit
57.95,W,10838,143.0,150.0,visa,226.0,debit
47.95,W,17197,573.0,143.0,mastercard,224.0,debit
149.0,W,16132,111.0,150.0,visa,226.0,debit
15.0,W,9485,111.0,150.0,visa,226.0,debit
87.0,W,9400,111.0,150.0,mastercard,224.0,debit
50.0,W,3324,555.0,150.0,visa,226.0,debit
26.95,W,4211,427.0,150.0,mastercard,117.0,debit
59.0,W,7919,194.0,150.0,mastercard,202.0,debit
47.95,W,7034,136.0,150.0,mastercard,224.0,debit
35.346,C,4504,500.0,185.0,mastercard,219.0,credit
35.95,W,8024,321.0,150.0,visa,226.0,debit
82.0,W,15651,417.0,150.0,visa,226.0,debit
20.0,H,17321,111.0,150.0,visa,226.0,debit
50.0,H,10740,170.0,150.0,mastercard,197.0,credit
27.97,W,5033,269.0,150.0,mastercard,224.0,debit
49.0,W,7585,553.0,150.0,visa,226.0,credit
59.54,W,7508,321.0,150.0,visa,226.0,debit
20.0,W,11207,361.0,150.0,visa,226.0,debit
117.0,W,17400,174.0,150.0,visa,226.0,debit
100.0,W,7322,411.0,150.0,visa,226.0,debit
107.95,W,1893,514.0,150.0,mastercard,224.0,credit
300.0,W,17188,321.0,150.0,visa,226.0,debit
107.95,W,2803,100.0,150.0,visa,226.0,debit
58.95,W,9002,453.0,150.0,visa,226.0,debit
125.0,W,1546,111.0,150.0,visa,226.0,debit
117.0,W,12221,543.0,150.0,mastercard,224.0,debit
57.0,W,15066,170.0,150.0,mastercard,102.0,credit
60.0,W,7919,194.0,150.0,mastercard,166.0,debit
100.0,W,18132,567.0,150.0,mastercard,117.0,debit
50.0,W,10023,111.0,150.0,visa,226.0,debit
34.0,W,17188,321.0,150.0,visa,226.0,debit
49.0,W,7919,194.0,150.0,mastercard,166.0,debit
60.0,W,7919,194.0,150.0,mastercard,202.0,debit
50.0,H,5938,111.0,150.0,visa,162.0,credit
40.0,H,8113,160.0,150.0,visa,226.0,debit
125.0,R,1409,478.0,150.0,visa,226.0,credit
117.0,W,9500,321.0,150.0,visa,226.0,debit
112.99,W,9959,321.0,150.0,mastercard,166.0,debit
300.0,S,5938,111.0,150.0,visa,162.0,credit
57.95,W,1404,555.0,150.0,visa,226.0,debit
29.0,W,2803,100.0,150.0,visa,226.0,debit
117.0,W,9500,321.0,150.0,visa,226.0,debit
120.0,W,2408,571.0,150.0,visa,226.0,debit
206.0,W,10112,360.0,150.0,visa,166.0,debit
65.25399999999999,C,17188,321.0,150.0,visa,226.0,debit
100.0,H,16326,321.0,150.0,visa,226.0,credit
45.0,W,12839,321.0,150.0,visa,226.0,debit
39.0,W,6170,174.0,150.0,visa,226.0,debit
842.0,W,7815,161.0,150.0,mastercard,117.0,debit
23.95,W,12695,490.0,150.0,visa,226.0,debit
25.0,H,11653,561.0,150.0,mastercard,224.0,credit
47.95,W,6550,362.5554884999665,150.0,visa,226.0,debit
171.0,W,1522,208.0,150.0,mastercard,117.0,debit
50.0,W,12751,390.0,150.0,mastercard,224.0,debit
159.95,W,5699,555.0,150.0,visa,226.0,debit
40.0,W,5912,385.0,150.0,visa,226.0,debit
65.25399999999999,C,17188,321.0,150.0,visa,226.0,debit
47.95,W,6530,206.0,150.0,mastercard,166.0,debit
146.0,W,1546,111.0,150.0,visa,226.0,debit
30.0,W,2114,396.0,150.0,mastercard,224.0,debit
20.0,W,10859,231.0,150.0,mastercard,117.0,debit
57.95,W,14182,562.0,150.0,mastercard,102.0,credit
159.95,W,5699,555.0,150.0,visa,226.0,debit
57.95,W,15484,418.0,150.0,visa,226.0,debit
38.125,C,17321,111.0,150.0,visa,226.0,debit
60.0,W,6951,111.0,150.0,visa,226.0,debit
100.0,H,6019,583.0,150.0,visa,226.0,credit
117.0,W,9500,321.0,150.0,visa,226.0,debit
72.99,W,1342,514.0,150.0,mastercard,224.0,debit
60.0,W,13597,198.0,150.0,visa,226.0,debit
261.95,W,1522,208.0,150.0,mastercard,117.0,debit
50.0,W,17363,111.0,150.0,visa,226.0,debit
130.49,W,7508,321.0,150.0,visa,226.0,debit
100.0,W,7919,194.0,150.0,mastercard,166.0,debit
100.0,W,9500,321.0,150.0,visa,226.0,debit
40.0,W,16547,512.0,150.0,mastercard,117.0,debit
21.750999999999998,C,17188,321.0,150.0,visa,226.0,debit
59.0,W,16661,490.0,150.0,visa,226.0,debit
15.0,S,10401,555.0,150.0,visa,226.0,debit
40.0,W,15385,111.0,150.0,mastercard,224.0,debit
35.95,W,7919,194.0,150.0,mastercard,166.0,debit
50.0,W,15372,241.0,150.0,visa,226.0,debit
226.0,W,12235,478.0,150.0,visa,226.0,credit
226.0,W,14479,387.0,150.0,visa,226.0,credit
45.0,H,12544,321.0,150.0,visa,226.0,debit
31.95,W,6174,490.0,150.0,visa,226.0,debit
20.0,W,18132,567.0,150.0,mastercard,117.0,debit
30.0,S,14649,548.0,150.0,visa,226.0,debit
45.0,H,12544,321.0,150.0,visa,226.0,debit
77.0,W,1444,490.0,150.0,visa,166.0,debit
60.0,W,4030,174.0,150.0,visa,226.0,debit
100.0,W,14037,111.0,150.0,visa,226.0,credit
100.0,W,8528,215.0,150.0,visa,226.0,debit
31.95,W,6174,490.0,150.0,visa,226.0,debit
29.0,W,10856,268.0,150.0,visa,166.0,debit
262.95,W,16146,532.0,150.0,mastercard,224.0,debit
1281.49,W,16873,343.0,150.0,visa,226.0,credit
261.95,W,1724,583.0,150.0,visa,226.0,credit
31.721,C,3154,408.0,185.0,mastercard,224.0,debit
100.0,W,14171,555.0,150.0,visa,226.0,debit
47.0,W,5912,385.0,150.0,visa,226.0,debit
117.0,W,9500,321.0,150.0,visa,226.0,debit
54.5,W,10112,360.0,150.0,visa,166.0,debit
75.0,H,14885,240.0,150.0,visa,226.0,debit
40.784,C,9633,130.0,185.0,visa,138.0,debit
44.0,W,9500,321.0,150.0,visa,226.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
30.0,W,16547,512.0,150.0,mastercard,117.0,debit
47.853,C,3154,408.0,185.0,mastercard,224.0,debit
46.5,W,1675,174.0,150.0,visa,226.0,debit
31.95,W,7207,111.0,150.0,visa,226.0,debit
146.0,W,13143,170.0,150.0,mastercard,102.0,credit
30.0,W,16560,476.0,150.0,visa,126.0,debit
30.95,W,7919,194.0,150.0,mastercard,166.0,debit
100.0,W,11839,490.0,150.0,visa,226.0,debit
159.95,W,8481,321.0,150.0,visa,226.0,debit
160.0,W,12467,555.0,150.0,visa,226.0,debit
108.5,W,8394,490.0,150.0,visa,226.0,debit
226.0,W,10112,360.0,150.0,visa,166.0,debit
39.0,W,15066,170.0,150.0,mastercard,102.0,credit
46.161,C,9300,103.0,185.0,visa,138.0,debit
224.0,W,15333,562.0,150.0,visa,226.0,credit
100.0,R,9803,583.0,150.0,visa,226.0,credit
25.0,H,6019,583.0,150.0,visa,226.0,credit
57.95,W,9480,476.0,150.0,visa,226.0,debit
53.25,W,9500,321.0,150.0,visa,226.0,debit
92.99,W,7861,494.0,150.0,visa,226.0,credit
29.0,W,8829,143.0,150.0,visa,226.0,debit
49.0,W,5033,269.0,150.0,mastercard,224.0,debit
13.172,C,15885,545.0,185.0,visa,138.0,debit
79.99600000000001,C,11445,545.0,185.0,visa,137.0,debit
554.0,W,10142,386.0,150.0,visa,226.0,debit
57.95,W,9480,170.0,150.0,visa,226.0,debit
117.0,W,14171,555.0,150.0,visa,226.0,debit
480.0,W,2803,100.0,150.0,visa,226.0,debit
41.0,W,10023,111.0,150.0,visa,226.0,debit
150.0,W,2950,555.0,150.0,visa,226.0,debit
47.95,W,9480,476.0,150.0,visa,226.0,debit
45.0,W,17465,554.0,150.0,mastercard,224.0,debit
40.0,W,10049,555.0,150.0,visa,226.0,debit
87.0,W,18018,452.0,150.0,mastercard,117.0,debit
595.79,W,6054,327.0,150.0,discover,199.27889697943476,credit
80.0,W,5293,321.0,150.0,visa,226.0,debit
60.0,W,6963,454.0,150.0,visa,226.0,debit
21.750999999999998,C,17188,321.0,150.0,visa,226.0,debit
13.0,W,10989,360.0,150.0,visa,166.0,debit
400.0,W,14318,321.0,150.0,visa,226.0,credit
100.0,W,5409,170.0,150.0,visa,226.0,credit
34.0,W,13366,437.0,150.0,visa,226.0,debit
59.0,W,5167,361.0,150.0,visa,195.0,debit
33.231,C,2256,545.0,185.0,visa,226.0,credit
49.0,W,11465,360.0,150.0,visa,166.0,debit
78.5,W,4067,445.0,150.0,mastercard,224.0,debit
50.0,H,7155,111.0,150.0,visa,162.0,credit
1281.49,W,16873,343.0,150.0,visa,226.0,credit
53.95,W,9500,321.0,150.0,visa,226.0,debit
171.0,W,7638,174.0,150.0,visa,166.0,debit
107.95,W,12873,535.0,150.0,visa,226.0,debit
33.352,C,15885,545.0,185.0,visa,138.0,debit
97.0,W,5293,321.0,150.0,visa,226.0,debit
107.95,W,13836,532.0,150.0,mastercard,224.0,debit
41.146,C,3154,408.0,185.0,mastercard,224.0,debit
80.0,W,8692,555.0,150.0,visa,226.0,debit
297.1,W,17171,467.0,150.0,visa,226.0,debit
30.0,W,13780,298.0,150.0,visa,226.0,debit
47.95,W,16132,111.0,150.0,visa,226.0,debit
159.95,W,16075,514.0,150.0,mastercard,102.0,credit
117.0,W,7919,194.0,150.0,mastercard,166.0,debit
159.95,W,6070,315.0,150.0,visa,226.0,debit
115.0,W,8225,543.0,150.0,mastercard,224.0,debit
169.0,W,15108,519.0,150.0,mastercard,117.0,debit
173.0,W,12467,555.0,150.0,visa,226.0,debit
100.0,W,5409,170.0,150.0,visa,226.0,credit
100.0,W,14171,555.0,150.0,visa,226.0,debit
50.0,W,15066,170.0,150.0,mastercard,102.0,credit
160.95,W,9175,111.0,150.0,visa,226.0,debit
41.146,C,3154,408.0,185.0,mastercard,224.0,debit
30.0,W,16075,514.0,150.0,mastercard,102.0,credit
554.0,W,15063,514.0,150.0,visa,226.0,credit
59.0,W,13108,215.0,150.0,visa,226.0,debit
210.95,W,17188,321.0,150.0,visa,226.0,debit
108.95,W,3570,512.0,150.0,visa,226.0,debit
100.0,R,2616,327.0,150.0,discover,102.0,credit
100.0,W,9500,321.0,150.0,visa,226.0,debit
120.0,W,6054,327.0,150.0,discover,199.27889697943476,credit
59.0,W,12695,490.0,150.0,visa,226.0,debit
90.0,W,6070,315.0,150.0,visa,226.0,debit
29.0,W,7919,194.0,150.0,mastercard,166.0,debit
105.95,W,11925,553.0,150.0,visa,226.0,debit
39.0,W,13780,298.0,150.0,visa,226.0,debit
100.0,H,16277,321.0,150.0,visa,226.0,credit
150.0,W,12581,453.0,150.0,visa,226.0,debit
59.0,W,7919,194.0,150.0,mastercard,166.0,debit
30.0,S,14874,583.0,150.0,visa,226.0,credit
24.168000000000003,C,9633,130.0,185.0,visa,138.0,debit
221.95,W,1431,492.0,150.0,visa,226.0,debit
100.0,W,10027,101.0,150.0,visa,226.0,debit
15.95,W,2046,321.0,150.0,visa,226.0,debit
50.0,H,2528,399.0,150.0,american express,137.0,credit
59.0,W,12382,566.0,150.0,visa,226.0,debit
200.0,H,7585,553.0,150.0,visa,226.0,credit
24.168000000000003,C,9633,130.0,185.0,visa,138.0,debit
50.0,W,2772,512.0,150.0,visa,226.0,debit
41.146,C,3154,408.0,185.0,mastercard,224.0,debit
49.0,W,7919,194.0,150.0,mastercard,166.0,debit
201.0,W,3821,111.0,150.0,mastercard,219.0,credit
140.0,W,12467,555.0,150.0,visa,226.0,debit
117.0,W,7970,490.0,150.0,visa,226.0,debit
34.95,W,1030,157.0,150.0,visa,226.0,debit
107.95,W,15399,390.0,150.0,mastercard,224.0,debit
39.0,W,13780,298.0,150.0,visa,226.0,debit
39.876999999999995,C,9633,130.0,185.0,visa,138.0,debit
29.95,W,13351,555.0,150.0,visa,226.0,debit
117.0,W,12839,321.0,150.0,visa,226.0,debit
65.95,W,11207,361.0,150.0,visa,226.0,debit
25.0,H,10616,583.0,150.0,visa,226.0,credit
100.0,H,13964,496.0,150.0,mastercard,224.0,debit
40.0,W,1974,111.0,150.0,visa,226.0,debit
50.0,W,17868,148.0,150.0,visa,226.0,debit
59.0,W,16255,470.0,150.0,mastercard,137.0,credit
75.0,W,9175,111.0,150.0,visa,226.0,debit
35.95,W,14858,558.0,150.0,visa,226.0,debit
112.99,W,16554,122.0,150.0,mastercard,126.0,debit
77.0,W,7919,194.0,150.0,mastercard,202.0,debit
107.95,W,2744,490.0,150.0,visa,195.0,debit
143.195,C,16578,545.0,185.0,visa,226.0,credit
67.95,W,11207,361.0,150.0,visa,226.0,debit
12.567,C,4461,375.0,185.0,mastercard,224.0,debit
30.95,W,9500,321.0,150.0,visa,226.0,debit
50.0,H,14037,111.0,150.0,visa,226.0,credit
39.0,W,8766,448.0,150.0,visa,226.0,debit
150.0,H,1724,583.0,150.0,visa,226.0,credit
50.0,W,1893,514.0,150.0,mastercard,224.0,credit
54.5,W,9500,321.0,150.0,visa,226.0,debit
75.0,H,10486,514.0,150.0,mastercard,219.0,credit
39.0,W,13249,111.0,150.0,visa,226.0,debit
30.95,W,13045,122.0,150.0,mastercard,126.0,debit
47.95,W,3181,152.0,150.0,visa,226.0,debit
73.5,W,14259,111.0,150.0,visa,226.0,debit
87.95,W,17188,321.0,150.0,visa,226.0,debit
100.0,W,18054,480.0,150.0,mastercard,219.0,credit
80.0,W,9543,302.0,150.0,visa,226.0,debit
67.95,W,12839,321.0,150.0,visa,226.0,debit
103.97,W,8691,599.0,150.0,visa,166.0,debit
76.854,C,15119,555.0,117.0,visa,226.0,debit
54.0,W,15457,362.5554884999665,150.0,visa,226.0,debit
87.0,W,9500,321.0,150.0,visa,226.0,debit
82.95,W,7815,161.0,150.0,mastercard,117.0,debit
75.0,H,12883,404.0,150.0,visa,226.0,credit
231.95,W,4527,376.0,150.0,visa,226.0,debit
10.392000000000001,C,9938,375.0,185.0,mastercard,224.0,debit
311.95,W,7585,553.0,150.0,visa,226.0,credit
100.0,W,17400,174.0,150.0,visa,226.0,debit
90.0,W,16554,122.0,150.0,mastercard,126.0,debit
29.0,W,7826,481.0,150.0,mastercard,224.0,debit
25.0,W,4272,111.0,150.0,visa,226.0,debit
10.392000000000001,C,9938,375.0,185.0,mastercard,224.0,debit
40.0,W,11207,361.0,150.0,visa,226.0,debit
200.0,W,2884,490.0,150.0,visa,226.0,debit
20.0,W,6170,174.0,150.0,visa,226.0,debit
161.0,W,12467,555.0,150.0,visa,226.0,debit
42.95,W,13162,360.0,150.0,mastercard,166.0,debit
100.0,R,14318,321.0,150.0,visa,226.0,credit
55.0,W,1893,514.0,150.0,mastercard,224.0,credit
50.0,H,15063,514.0,150.0,visa,226.0,credit
25.739,C,5625,364.0,146.0,mastercard,224.0,credit
65.95,W,16115,431.0,150.0,visa,166.0,debit
50.0,H,11106,100.0,150.0,visa,226.0,credit
50.0,H,11839,490.0,150.0,visa,226.0,debit
25.95,W,17076,555.0,150.0,visa,226.0,debit
103.95,W,8900,385.0,150.0,visa,226.0,debit
150.0,W,4030,174.0,150.0,visa,226.0,debit
30.936,C,9633,130.0,185.0,visa,138.0,debit
311.95,W,17188,321.0,150.0,visa,226.0,debit
100.0,R,12544,321.0,150.0,visa,226.0,debit
82.95,W,4663,490.0,150.0,visa,166.0,debit
150.0,H,16075,514.0,150.0,mastercard,102.0,credit
80.0,W,8613,272.0,150.0,mastercard,224.0,debit
100.0,W,9715,543.0,150.0,mastercard,224.0,debit
150.0,W,14426,111.0,150.0,mastercard,224.0,debit
50.0,H,10616,583.0,150.0,visa,226.0,credit
35.95,W,13511,111.0,150.0,visa,166.0,debit
20.0,W,12695,490.0,150.0,visa,226.0,debit
209.95,W,6630,267.0,150.0,mastercard,117.0,debit
130.0,W,17045,346.0,150.0,mastercard,219.0,credit
92.0,W,1893,514.0,150.0,mastercard,224.0,credit
62.95,W,16115,431.0,150.0,visa,166.0,debit
117.0,W,16963,127.0,150.0,mastercard,224.0,debit
107.95,W,7919,194.0,150.0,mastercard,202.0,debit
78.95,W,10682,514.0,150.0,mastercard,224.0,debit
40.0,H,12962,170.0,150.0,visa,226.0,credit
600.0,W,3278,453.0,150.0,visa,226.0,debit
159.95,W,4090,490.0,150.0,visa,226.0,debit
125.0,H,1724,583.0,150.0,visa,226.0,credit
100.0,S,16075,514.0,150.0,mastercard,102.0,credit
107.95,W,4436,174.0,150.0,visa,183.0,debit
59.0,W,1508,555.0,150.0,mastercard,224.0,debit
47.95,W,9500,321.0,150.0,visa,226.0,debit
50.0,H,1279,237.0,150.0,mastercard,224.0,debit
125.0,H,1724,583.0,150.0,visa,226.0,credit
100.0,W,12615,489.0,150.0,mastercard,224.0,debit
24.168000000000003,C,9633,130.0,185.0,visa,138.0,debit
150.0,H,10486,514.0,150.0,mastercard,219.0,credit
500.0,W,9749,181.0,150.0,visa,226.0,credit
117.0,W,16659,170.0,150.0,visa,226.0,credit
25.95,W,12469,360.0,150.0,mastercard,126.0,debit
107.95,W,17400,174.0,150.0,visa,226.0,debit
209.95,W,1724,583.0,150.0,visa,226.0,credit
50.0,R,15063,514.0,150.0,visa,226.0,credit
102.95,W,4436,174.0,150.0,visa,183.0,debit
30.0,W,2031,555.0,150.0,visa,226.0,debit
100.0,W,11686,532.0,150.0,mastercard,224.0,debit
41.388000000000005,C,4504,500.0,185.0,mastercard,219.0,credit
113.0,W,9715,543.0,150.0,mastercard,224.0,debit
149.95,W,13324,122.0,150.0,mastercard,126.0,debit
97.0,W,7919,194.0,150.0,mastercard,166.0,debit
20.0,W,17043,504.0,150.0,visa,226.0,debit
25.0,H,6209,512.0,150.0,mastercard,219.0,credit
175.0,W,3274,514.0,150.0,mastercard,219.0,credit
35.95,W,18103,288.0,150.0,visa,226.0,debit
117.0,W,12615,489.0,150.0,mastercard,224.0,debit
68.95,W,9500,321.0,150.0,visa,226.0,debit
400.0,W,18268,583.0,150.0,visa,226.0,credit
100.0,W,9500,321.0,150.0,visa,226.0,debit
37.0,W,1974,111.0,150.0,visa,226.0,debit
107.95,W,11127,567.0,150.0,mastercard,219.0,debit
50.0,W,14482,512.0,150.0,visa,226.0,debit
100.0,H,10047,111.0,150.0,visa,226.0,credit
16.313,C,15879,379.0,102.0,visa,138.0,debit
54.99,W,1342,514.0,150.0,mastercard,224.0,debit
117.0,W,1335,302.0,150.0,visa,226.0,debit
107.95,W,11218,579.0,150.0,visa,226.0,debit
77.0,W,12501,490.0,150.0,visa,226.0,debit
300.0,W,6019,583.0,150.0,visa,226.0,credit
159.95,W,5906,321.0,150.0,visa,226.0,debit
78.95,W,11157,215.0,150.0,visa,226.0,debit
10.0,W,13834,555.0,150.0,visa,226.0,debit
67.95,W,5287,553.0,150.0,visa,226.0,debit
100.0,H,14479,387.0,150.0,visa,226.0,credit
75.0,H,10486,514.0,150.0,mastercard,219.0,credit
100.0,W,8766,448.0,150.0,visa,226.0,debit
159.95,W,17188,321.0,150.0,visa,226.0,debit
200.0,W,17131,111.0,150.0,mastercard,224.0,debit
35.95,W,15484,418.0,150.0,visa,226.0,debit
112.0,W,16873,343.0,150.0,visa,226.0,credit
25.0,S,11207,361.0,150.0,visa,226.0,debit
589.0,W,10616,583.0,150.0,visa,226.0,credit
75.0,H,9500,321.0,150.0,visa,226.0,debit
29.0,W,17043,504.0,150.0,visa,226.0,debit
60.95,W,15186,512.0,150.0,mastercard,224.0,debit
97.0,W,7861,494.0,150.0,visa,226.0,credit
103.97,W,11127,567.0,150.0,mastercard,219.0,debit
88.81700000000001,C,5812,408.0,185.0,mastercard,224.0,debit
50.0,W,12839,321.0,150.0,visa,226.0,debit
50.0,W,11839,490.0,150.0,visa,226.0,debit
59.0,W,3546,390.0,150.0,mastercard,224.0,debit
422.88,W,9500,321.0,150.0,visa,226.0,debit
34.0,W,7919,194.0,150.0,mastercard,166.0,debit
54.0,W,7919,194.0,150.0,mastercard,202.0,debit
60.0,W,5033,269.0,150.0,mastercard,224.0,debit
49.0,W,2377,203.0,150.0,visa,166.0,debit
30.0,S,7919,194.0,150.0,mastercard,166.0,debit
47.95,W,12695,490.0,150.0,visa,226.0,debit
49.0,W,3368,572.0,150.0,mastercard,224.0,debit
14.138,C,5664,364.0,146.0,mastercard,224.0,credit
171.0,W,2616,327.0,150.0,discover,102.0,credit
107.95,W,10214,497.0,150.0,visa,195.0,debit
30.95,W,3784,111.0,150.0,visa,195.0,debit
60.662,C,2801,130.0,185.0,visa,137.0,credit
24.47,C,15885,545.0,185.0,visa,138.0,debit
25.95,W,8320,476.0,150.0,visa,166.0,debit
250.0,W,6019,583.0,150.0,visa,226.0,credit
50.0,W,8691,599.0,150.0,visa,166.0,debit
30.0,W,11207,361.0,150.0,visa,226.0,debit
56.5,W,6230,512.0,150.0,mastercard,100.0,debit
209.95,W,17131,111.0,150.0,mastercard,224.0,debit
50.0,S,1595,321.0,150.0,visa,100.0,debit
24.47,C,15885,545.0,185.0,visa,138.0,debit
30.0,W,16709,275.0,150.0,mastercard,224.0,debit
25.0,H,15497,490.0,150.0,visa,226.0,debit
78.97,W,4692,390.0,150.0,mastercard,224.0,debit
15.0,H,18268,583.0,150.0,visa,226.0,credit
25.0,H,15497,490.0,150.0,visa,226.0,debit
34.0,W,13623,585.0,150.0,visa,226.0,debit
107.95,W,16560,476.0,150.0,visa,126.0,debit
67.95,W,17321,111.0,150.0,visa,226.0,debit
7.13,C,16136,204.0,185.0,visa,138.0,debit
39.0,W,11207,361.0,150.0,visa,226.0,debit
17.673,C,15885,545.0,185.0,visa,138.0,debit
49.0,W,1632,350.0,150.0,mastercard,224.0,debit
34.0,W,13623,585.0,150.0,visa,226.0,debit
92.95,W,6573,583.0,150.0,visa,226.0,credit
30.0,H,14128,170.0,150.0,mastercard,219.0,credit
87.95,W,9550,369.0,150.0,mastercard,224.0,credit
117.0,W,10057,225.0,150.0,mastercard,224.0,debit
24.47,C,15885,545.0,185.0,visa,138.0,debit
25.0,W,11207,361.0,150.0,visa,226.0,debit
150.0,H,9803,583.0,150.0,visa,226.0,credit
30.95,W,8320,476.0,150.0,visa,166.0,debit
92.0,W,12932,361.0,150.0,visa,226.0,debit
14.26,C,15885,545.0,185.0,visa,138.0,debit
55.95,W,18334,589.0,150.0,visa,226.0,debit
50.0,W,13052,254.0,150.0,visa,226.0,debit
50.0,W,15066,170.0,150.0,mastercard,102.0,credit
29.5,W,12582,298.0,150.0,visa,226.0,debit
209.95,W,6963,454.0,150.0,visa,226.0,debit
57.95,W,16521,527.0,150.0,mastercard,117.0,debit
34.0,W,13623,585.0,150.0,visa,226.0,debit
117.0,W,13108,215.0,150.0,visa,226.0,debit
40.0,H,6019,583.0,150.0,visa,226.0,credit
25.0,W,1802,555.0,150.0,visa,226.0,debit
117.0,W,2616,327.0,150.0,discover,102.0,credit
184.95,W,5996,321.0,150.0,visa,226.0,debit
35.0,W,12839,321.0,150.0,visa,226.0,debit
55.95,W,2884,490.0,150.0,visa,226.0,debit
30.0,H,10616,583.0,150.0,visa,226.0,credit
261.95,W,10616,583.0,150.0,visa,226.0,credit
50.0,W,6369,308.0,150.0,visa,226.0,debit
24.531,C,15885,545.0,185.0,visa,138.0,debit
25.0,H,16435,298.0,150.0,visa,226.0,debit
335.0,W,5033,269.0,150.0,mastercard,224.0,debit
120.0,W,16560,476.0,150.0,visa,166.0,debit
135.95,W,5606,318.0,150.0,visa,166.0,debit
404.95,W,11815,206.0,150.0,mastercard,126.0,debit
59.0,W,10057,225.0,150.0,mastercard,224.0,debit
57.95,W,13052,254.0,150.0,visa,226.0,debit
200.0,W,5938,111.0,150.0,visa,162.0,credit
49.0,W,13481,445.0,150.0,mastercard,224.0,debit
100.0,W,1738,225.0,150.0,mastercard,117.0,debit
210.95,W,1359,314.0,150.0,mastercard,224.0,debit
108.95,W,15497,490.0,150.0,visa,226.0,debit
94.47,W,6156,225.0,150.0,visa,166.0,debit
2594.94,W,1047,560.0,150.0,visa,226.0,debit
226.0,W,12235,478.0,150.0,visa,226.0,credit
606.72,W,12839,321.0,150.0,visa,226.0,debit
50.0,H,6019,583.0,150.0,visa,226.0,credit
40.0,W,7919,194.0,150.0,mastercard,166.0,debit
25.95,W,2772,512.0,150.0,visa,226.0,debit
30.95,W,18350,472.0,150.0,visa,166.0,debit
50.0,W,14181,555.0,150.0,mastercard,224.0,debit
117.0,W,1738,225.0,150.0,mastercard,117.0,debit
57.95,W,6530,206.0,150.0,mastercard,126.0,debit
2594.94,W,1047,560.0,150.0,visa,226.0,debit
350.0,W,5287,553.0,150.0,visa,226.0,debit
50.0,W,6369,308.0,150.0,visa,226.0,debit
52.95,W,18350,472.0,150.0,visa,166.0,debit
300.0,W,6344,327.0,150.0,discover,224.0,credit
75.0,H,16659,170.0,150.0,visa,226.0,credit
200.0,W,14661,210.0,150.0,visa,226.0,debit
55.45,W,12695,490.0,150.0,visa,226.0,debit
25.0,W,3166,559.0,150.0,visa,166.0,debit
200.0,H,11157,215.0,150.0,visa,226.0,debit
100.0,W,18132,567.0,150.0,mastercard,117.0,debit
